STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
Target safety		disease	decreased sleep	http://www.ebi.ac.uk/efo/EFO_0008568	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased smooth muscle tone	http://purl.obolibrary.org/obo/HP_0001252	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased spermatogenesis	http://www.ebi.ac.uk/efo/EFO_0000279	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased survival	http://www.ebi.ac.uk/efo/EFO_0000480	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased sweating	http://www.ebi.ac.uk/efo/EFO_1000712	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased then increased blood pressure	http://purl.obolibrary.org/obo/HP_0030972	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased then increased drinking	http://purl.obolibrary.org/obo/HP_0030082	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased upper gastrointestinal transit	http://purl.obolibrary.org/obo/HP_0030897	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased urinary potassium excretion	http://purl.obolibrary.org/obo/HP_0012364	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased urinary sodium excretion	http://purl.obolibrary.org/obo/GO_0035814	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased urine excretion	http://purl.obolibrary.org/obo/HP_0011037	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased uterine motility	http://purl.obolibrary.org/obo/HP_0000130	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Decreased white blood cell count	http://www.ebi.ac.uk/efo/EFO_0004233	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Target safety		disease	decreased wound repair	http://purl.obolibrary.org/obo/GO_0061045	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased anxiety	http://www.ebi.ac.uk/efo/EFO_0005230	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased blood pressure	http://purl.obolibrary.org/obo/HP_0030972	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased body temperature	http://purl.obolibrary.org/obo/HP_0004370	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased convulsions	http://www.ebi.ac.uk/efo/EFO_0009853	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased heart rate	http://purl.obolibrary.org/obo/HP_0031860	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased inflammation	http://purl.obolibrary.org/obo/GO_0050727	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased locomotor activity	http://purl.obolibrary.org/obo/GO_0040012	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased pain	http://purl.obolibrary.org/obo/GO_0051930	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased pupil diameter	http://purl.obolibrary.org/obo/HP_0007686	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	decreased/increased respiratory rate	http://www.ebi.ac.uk/efo/EFO_0009841	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Decubitus ulcer	http://www.ebi.ac.uk/efo/EFO_0007067	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Deep vein thrombosis [DVT]	http://www.ebi.ac.uk/efo/EFO_0003907	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Deficiency anemias NOS	http://purl.obolibrary.org/obo/MONDO_0001639	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Deficiency of bisphosphoglycerate mutase	http://www.orpha.net/ORDO/Orphanet_714	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of glycerate kinase	http://www.orpha.net/ORDO/Orphanet_941	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of glycerol kinase	http://www.orpha.net/ORDO/Orphanet_408	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Deficiency of humoral immunity	http://purl.obolibrary.org/obo/MONDO_0021094	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Deficiency of hyaluronoglucosaminidase	http://www.orpha.net/ORDO/Orphanet_67041	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of hydroxymethylglutaryl-CoA lyase	http://www.orpha.net/ORDO/Orphanet_20	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of phosphoserine phosphatase	http://www.orpha.net/ORDO/Orphanet_79350	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of pyrroline-5-carboxylate reductase	http://www.orpha.net/ORDO/Orphanet_79101	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of ribose-5-phosphate isomerase	http://www.orpha.net/ORDO/Orphanet_440706	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of steroid 17-alpha-monooxygenase	http://www.orpha.net/ORDO/Orphanet_418	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of steroid 17-alpha-monooxygenase	http://www.orpha.net/ORDO/Orphanet_90793	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Deficiency of steroid 17-alpha-monooxygenase	http://www.orpha.net/ORDO/Orphanet_90796	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Degeneration of intervertebral disc	http://purl.obolibrary.org/obo/HP_0008419	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Degeneration of macula and posterior pole of retina	http://www.ebi.ac.uk/efo/EFO_0009606	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Degeneration of macula and posterior pole of retina	http://purl.obolibrary.org/obo/MONDO_0004580	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Degenerative disease of the spinal cord	http://www.ebi.ac.uk/efo/EFO_0009488	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Degenerative skin conditions and other dermatoses	http://www.ebi.ac.uk/efo/EFO_0000701	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Degenerative skin conditions and other dermatoses	http://www.ebi.ac.uk/efo/EFO_1000766	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Dehydrated hereditary stomatocytosis 2	http://www.orpha.net/ORDO/Orphanet_3202	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Dejerine Sottas disease	http://www.orpha.net/ORDO/Orphanet_64748	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	delayed/absent sexual maturity	http://purl.obolibrary.org/obo/HP_0000823	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	delirium and disoriented behaviour	http://www.ebi.ac.uk/efo/EFO_0009267	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Delirium dementia and amnestic and other cognitive disorders	http://www.ebi.ac.uk/efo/EFO_0009267	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Delirium dementia and amnestic and other cognitive disorders	http://www.ebi.ac.uk/efo/EFO_1001457	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Delirium dementia and amnestic and other cognitive disorders	http://purl.obolibrary.org/obo/HP_0000726	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Delirium dementia and amnestic and other cognitive disorders	http://purl.obolibrary.org/obo/MONDO_0001152	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Delirium due to conditions classified elsewhere	http://www.ebi.ac.uk/efo/EFO_0009267	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Dementia familial British	http://www.orpha.net/ORDO/Orphanet_439254	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Dementia familial British	http://www.orpha.net/ORDO/Orphanet_97345	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Dementia with cerebral degenerations	http://purl.obolibrary.org/obo/HP_0000726	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dementia with cerebral degenerations	http://purl.obolibrary.org/obo/HP_0007313	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Dementia, familial Danish	http://www.orpha.net/ORDO/Orphanet_439254	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Dementia, frontotemporal	http://www.orpha.net/ORDO/Orphanet_282	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Dementia, Lewy body	http://www.ebi.ac.uk/efo/EFO_0006792	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Dementias	http://purl.obolibrary.org/obo/HP_0000726	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Dendritic Cell, Monocyte, B Lymphocyte, And Natural Killer Lymphocyte Deficiency	http://www.orpha.net/ORDO/Orphanet_228423	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Dent disease	http://www.orpha.net/ORDO/Orphanet_1652	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Dent disease 2	http://www.orpha.net/ORDO/Orphanet_1652	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Denticles	http://www.orpha.net/ORDO/Orphanet_1653	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Dentinogenesis imperfecta, Shields type II	http://www.orpha.net/ORDO/Orphanet_166260	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Dentinogenesis imperfecta, Shields type III	http://www.orpha.net/ORDO/Orphanet_166265	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Dentofacial anomalies, including malocclusion	http://purl.obolibrary.org/obo/HP_0000689	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dentofacial anomalies, including malocclusion	http://purl.obolibrary.org/obo/HP_0011821	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Denys-Drash syndrome	http://www.orpha.net/ORDO/Orphanet_220	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	depression	http://purl.obolibrary.org/obo/MONDO_0002050	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Derangement of joint, non-traumatic	http://www.ebi.ac.uk/efo/EFO_1000999	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dermatitis due to solar radiation	http://purl.obolibrary.org/obo/MONDO_0002406	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Dermatofibrosis lenticularis disseminata	http://www.orpha.net/ORDO/Orphanet_1306	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Dermatomycoses	http://purl.obolibrary.org/obo/MONDO_0002040	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dermatomyositis and Polymyositis	http://www.ebi.ac.uk/efo/EFO_0000398	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dermatomyositis and Polymyositis	http://www.ebi.ac.uk/efo/EFO_0003063	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dermatophytosis	http://purl.obolibrary.org/obo/MONDO_0004678	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dermatophytosis / Dermatomycosis	http://www.ebi.ac.uk/efo/EFO_0000398	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dermatophytosis / Dermatomycosis	http://purl.obolibrary.org/obo/MONDO_0004678	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dermatophytosis of nail	http://purl.obolibrary.org/obo/MONDO_0004678	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Dermatophytosis of the body	http://purl.obolibrary.org/obo/MONDO_0004678	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Desanto-shinawi syndrome	http://www.orpha.net/ORDO/Orphanet_284169	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Desbuquois dysplasia 1	http://www.orpha.net/ORDO/Orphanet_1425	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Desbuquois dysplasia 2	http://www.orpha.net/ORDO/Orphanet_1425	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Desmoid disease, hereditary	http://www.orpha.net/ORDO/Orphanet_873	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	DESMOSTEROLOSIS	http://www.orpha.net/ORDO/Orphanet_35107	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Develomental delays and disorders	http://www.ebi.ac.uk/efo/EFO_0003852	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Developmental delay with short stature, dysmorphic features, and  sparse hair	http://www.orpha.net/ORDO/Orphanet_459061	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Diabetes insipidus, nephrogenic	http://www.orpha.net/ORDO/Orphanet_223	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000400	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, gestational	http://www.ebi.ac.uk/efo/EFO_0004593	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, insulin-dependent	http://www.ebi.ac.uk/efo/EFO_0001359	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, insulin-dependent, 2	http://www.ebi.ac.uk/efo/EFO_0001359	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, insulin-dependent, 20	http://www.ebi.ac.uk/efo/EFO_0001359	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Diabetes mellitus, neonatal, with congenital hypothyroidism	http://www.orpha.net/ORDO/Orphanet_79118	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Diabetes mellitus, noninsulin-dependent, 5	http://www.ebi.ac.uk/efo/EFO_0001360	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, permanent neonatal	http://www.orpha.net/ORDO/Orphanet_99885	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Diabetes mellitus, permanent neonatal, with cerebellar agenesis	http://www.orpha.net/ORDO/Orphanet_65288	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, transient neonatal 2	http://www.orpha.net/ORDO/Orphanet_99886	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, transient neonatal, 1	http://www.orpha.net/ORDO/Orphanet_99886	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, transient neonatal, 3	http://www.orpha.net/ORDO/Orphanet_99886	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diabetes mellitus, type 1	http://www.ebi.ac.uk/efo/EFO_0001359	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Diabetes or abnormal glucose tolerance complicating pregnancy	http://www.ebi.ac.uk/efo/EFO_0002546	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes or abnormal glucose tolerance complicating pregnancy	http://www.ebi.ac.uk/efo/EFO_0004593	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes type 1 with ketoacidosis or uncontrolled diabetes	http://www.ebi.ac.uk/efo/EFO_0001359	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes type 1 with ketoacidosis or uncontrolled diabetes	http://www.ebi.ac.uk/efo/EFO_1000897	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes type 1 with peripheral circulatory disorders	http://www.ebi.ac.uk/efo/EFO_0001359	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes type 1 with peripheral circulatory disorders	http://www.ebi.ac.uk/efo/EFO_0003875	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes type 2 with ketoacidosis or uncontrolled diabetes	http://www.ebi.ac.uk/efo/EFO_0001360	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes type 2 with ketoacidosis or uncontrolled diabetes	http://www.ebi.ac.uk/efo/EFO_1000897	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes type 2 with peripheral circulatory disorders	http://www.ebi.ac.uk/efo/EFO_0001360	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Diabetes type 2 with peripheral circulatory disorders	http://www.ebi.ac.uk/efo/EFO_0003875	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Diabetes, permanent neonatal	http://www.orpha.net/ORDO/Orphanet_99885	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diabetes, type 2	http://www.ebi.ac.uk/efo/EFO_0001360	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Diabetes-deafness syndrome maternally transmitted	http://www.orpha.net/ORDO/Orphanet_225	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Diabetic retinopathy	http://www.ebi.ac.uk/efo/EFO_0003770	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Diamond Blackfan anemia	http://www.orpha.net/ORDO/Orphanet_124	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diamond-Blackfan Anemia	http://www.orpha.net/ORDO/Orphanet_124	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	DIAMOND-BLACKFAN ANEMIA 1	http://www.orpha.net/ORDO/Orphanet_124	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Diamond-Blackfan anemia 10	http://www.orpha.net/ORDO/Orphanet_124	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
